State,FIPS,County,Veteran Population,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients
KS,20049,ELK,271.59,1313142.18,696241.61,0,35486.51,0,0,5888.54,575525.52,79.03
KS,20051,ELLIS,2073.8,4533305.05,2121463.61,0,480730.85,0,0,71455.74,1859654.84,696.3
KS,20053,ELLSWORTH,583.78,1756243.23,884393.4,0,16663.35,0,0,27415.17,827771.32,177.08
KS,20055,FINNEY,1829.45,3424229.37,1733882.9,0,171243.09,0,0,279496.15,1239607.22,309.13
KS,20057,FORD,1539.54,5252128.98,2607497.21,0,153511.34,0,0,264126.9,2226993.53,544.24
KS,20059,FRANKLIN,2264.98,6411461.96,2497975.09,0,200445.68,0,0,148688.44,3564352.75,496.21
KS,20061,GEARY,3644.11,29952160.75,18705073.84,0,2813686.89,0,0,383494.1,8049905.92,1286.56
KS,20063,GOVE,248.98,477196.63,236233.13,0,11295.6,0,0,38595.29,191072.61,113.05
KS,20065,GRAHAM,246.84,589014.65,409383.33,0,17950.44,0,0,22653.45,139027.43,70.03
KS,20067,GRANT,361.12,363081.75,171728.42,0,19953.05,0,0,13580.7,157819.58,38.02
KS,20069,GRAY,248.29,937763.71,143340.47,0,29866.53,0,0,12501.56,752055.15,159.07
KS,20071,GREELEY,90.55,136997.88,83623.4,0,46.23,0,0,319.56,53008.69,14.01
KS,20073,GREENWOOD,760.63,2589195.83,1258008.89,0,8324.34,0,0,59859.86,1263002.73,197.09
KS,20075,HAMILTON,200.35,279109.95,177271.25,0,18123.31,0,0,21155.08,62560.3,44.02
KS,20077,HARPER,461.58,1232845.9,495028.5,0,20034.11,0,0,21872.8,695910.49,112.05
KS,20079,HARVEY,2685.39,7464596.45,3182675.01,0,224525.34,0,0,248292.1,3809103.99,498.22
KS,20081,HASKELL,157.58,344967.22,158960.75,0,0,0,0,194.62,185811.85,32.01
KS,20083,HODGEMAN,153.49,477991.17,328820.15,0,11684.65,0,0,366.41,137119.95,66.03
KS,20085,JACKSON,1323.41,5727467.38,3119328.58,0,201360.43,0,0,78684.41,2328093.96,423.18
KS,20087,JEFFERSON,1973.2,8195290.34,3043966.63,0,82518.22,0,0,137574.74,4931230.75,496.21
KS,20089,JEWELL,391.79,1302924.21,634492.38,0,15378.62,0,0,1655.85,651397.37,111.05
KS,20091,JOHNSON,38597.41,81003516.26,37773902.31,0,6135055.28,0,0,4784114.94,32310443.74,5985.59
KS,20093,KEARNY,281.89,413694.16,269368.14,0,10506.38,0,0,10998.73,122820.9,49.02
KS,20095,KINGMAN,776.37,1825199.94,882561.61,0,71276.22,0,0,41328.15,830033.96,174.08
KS,20097,KIOWA,281.75,479854.05,206816.76,0,2402.07,0,0,4666.07,265969.14,51.02
KS,20099,LABETTE,1938.31,5418265.43,2860071.91,0,141705.99,0,0,105522.74,2310964.79,488.21
KS,20101,LANE,190,312412.53,211964.6,0,0,0,0,3870.82,96577.11,59.03
KS,20103,LEAVENWORTH,9028.32,78751082.76,26085511.87,695608.06,2092363.36,0,10798811.64,604914.43,38473873.41,2943.27
KS,20105,LINCOLN,325.7,730651.85,296671.69,0,18159.71,0,0,20336.8,395483.65,105.05
KS,20107,LINN,945.88,3793329.47,1600716.54,0,89075.47,0,0,21220.32,2082317.14,300.13
KS,20109,LOGAN,279.98,379048.98,168186.52,0,481.5,0,0,4259.8,206121.17,101.04
KS,20111,LYON,2390.33,8568231.35,3990870.7,0,535911.01,0,0,39540.52,4001909.12,690.3
KS,20113,MC PHERSON,2433.52,4449177.52,2120861.81,0,167383.61,0,0,245399.31,1915532.79,488.21
KS,20115,MARION,866.23,2623525.42,1300869.74,0,58212.45,0,0,75244.13,1189199.09,200.09
KS,20117,MARSHALL,1165.44,3286872.39,1684817.33,0,67092.1,0,0,90357.13,1444605.84,339.15
KS,20119,MEADE,297.34,556756.05,217892.04,0,20410.91,0,0,6559.9,311893.2,93.04
KS,20121,MIAMI,2400.1,6633481.04,3302866.27,0,188138.16,0,0,175669.58,2966807.02,656.28
KS,20123,MITCHELL,519.02,1249976.15,600359.06,0,46890.78,0,0,29555.55,573170.76,164.07
KS,20125,MONTGOMERY,3431.83,9727790.74,5273452.09,0,245609.05,0,0,191957.36,4016772.24,774.33
KS,20127,MORRIS,605.02,2944444.73,1576690.15,0,80428.56,0,0,31741.36,1255584.66,213.09
KS,20129,MORTON,179.62,494359.67,186777.54,0,5729.75,0,0,61328.68,240523.7,39.02
KS,20131,NEMAHA,946.03,4135907.3,1309622.56,0,24392.14,0,0,140151.16,2661741.44,261.11
KS,20133,NEOSHO,1247.43,3830133.48,1720481.1,0,88032.15,0,0,47023.8,1974596.43,402.17
KS,20135,NESS,337.27,457186.78,138368.4,0,6995.47,0,0,7877.78,303945.13,109.05
KS,20137,NORTON,591.79,1040464.92,529463.34,0,23771.59,0,0,56679.24,430550.76,164.07
KS,20139,OSAGE,1846.88,8983592.74,3402043.12,0,202126.73,0,0,127796.27,5251626.63,578.25
KS,20141,OSBORNE,404.05,1014483.44,386991.88,0,25599.05,0,0,1911.43,599981.09,117.05
KS,20143,OTTAWA,567.57,1546227.29,789624.46,0,33501.49,0,0,68697.74,654403.59,146.06
KS,20145,PAWNEE,574.83,1851808.04,1157618.36,0,1252.47,0,0,33655.52,659281.68,180.08
KS,20147,PHILLIPS,606.02,1511914.8,763881.33,0,31268.86,0,0,37561.55,679203.06,208.09
KS,20149,POTTAWATOMIE,1798.08,7006459.41,3079369.99,0,367963.49,0,0,83722.36,3475403.57,453.2
KS,20151,PRATT,704.52,1927095.95,761517.79,0,60918.22,0,0,65502.12,1039157.83,148.06
KS,20153,RAWLINS,304.72,640035.73,231850.85,0,19590.97,0,0,23179.31,365414.6,88.04
KS,20155,RENO,5602.16,16839464.39,6980250.12,0,416857.6,0,0,316858.41,9125498.25,1405.61
KS,20157,REPUBLIC,551.56,1196449.75,747123.35,0,5045.85,0,0,2236.04,442044.5,137.06
KS,20159,RICE,793.55,2641712.87,1281539.47,0,62721.79,0,0,57770.28,1239681.33,202.09
KS,20161,RILEY,5158.58,19184517.74,11172932.72,0,3017573.75,0,0,310075.27,4683936,938.41
KS,20163,ROOKS,464.96,1318642.35,705368.99,0,4288.84,0,0,48844.68,560139.84,173.07
KS,20165,RUSH,441.62,912710.45,430738.52,0,13268.58,0,0,2794.84,465908.5,137.06
KS,20167,RUSSELL,618.93,1734600.44,833640.48,0,11389.02,0,0,57388.63,832182.32,260.11
KS,20169,SALINE,5009.56,13923332.13,7112475.59,0,638128.61,0,0,365264.38,5807463.55,1366.59
KS,20171,SCOTT,393.98,624183.16,283149.45,0,30664.63,0,0,5669.08,304700,83.04
KS,20173,SEDGWICK,38789.43,156869731.4,61179325.53,156912,7893318.68,0,7816425.29,3134166.76,76689583.11,8936.86
KS,20175,SEWARD,1150.84,2571139.2,1010710.94,0,93039.99,0,0,22327.14,1445061.13,192.08
KS,20177,SHAWNEE,16633.85,125612526.7,42710743.44,0,2918643.27,0,3467647.67,1060054.78,75455437.57,5967.58
KS,20179,SHERIDAN,244.69,390264.1,222812.74,0,8169.52,0,0,23783.25,135498.59,63.03
KS,20181,SHERMAN,636.85,1945095.95,636578.31,0,44639.76,0,0,19367.85,1244510.02,133.06
KS,20183,SMITH,397.42,1392437.59,650322.38,0,34612.82,0,0,33953.96,673548.43,153.07
KS,20185,STAFFORD,341.12,1138338.75,572341.26,0,27494.27,0,0,51829.01,486674.2,93.04
KS,20187,STANTON,117.23,82504.44,22664.5,0,2101.78,0,0,34702.48,23035.69,14.01
KS,20189,STEVENS,348.61,436918.15,184706.83,0,17553.19,0,0,13530.86,221127.26,52.02
KS,20191,SUMNER,2192.5,6674486.68,3205530.1,0,168639.01,0,0,164152.81,3136164.76,438.19
KS,20193,THOMAS,448.76,1034932.15,555156.46,0,48987.4,0,0,64364.58,366423.71,147.06
KS,20195,TREGO,322.53,928242.4,513934.16,0,9167.41,0,0,3522.14,401618.69,97.04
KS,20197,WABAUNSEE,678.06,3670964.23,1652535.39,0,130637.61,0,0,32732.62,1855058.62,221.1
KS,20199,WALLACE,148.21,216333.53,143558.61,0,10451.56,0,0,805.51,61517.85,32.01
KS,20201,WASHINGTON,544.04,2061622.86,1046135.51,0,17435.24,0,0,40318.67,957733.43,153.07
KS,20203,WICHITA,165.81,252150.76,97001.95,0,11418.86,0,0,791.09,142938.85,32.01
KS,20205,WILSON,1090.28,2967819.24,1713215.35,0,115647.36,0,0,27147.55,1111808.98,224.1
KS,20207,WOODSON,394.37,1597202.31,644030.27,0,41035.64,0,0,213889.82,698246.58,121.05
KS,20209,WYANDOTTE,10906.64,49680335.13,17532324.99,0,1308995.18,0,0,640198.31,30198816.66,3053.32
KY,21001,ADAIR,1055.87,5903204.46,3481371.08,0,103890.18,0,0,8786.83,2309156.37,360.16
KY,21003,ALLEN,1478.92,5700737.97,3347345.99,0,74274.39,0,0,37587.2,2241530.39,327.14
KY,21005,ANDERSON,1585.1,8344002.32,3697415.1,0,289477.3,0,0,37838.62,4319271.29,459.2
KY,21007,BALLARD,894.02,3022244.51,1687915.99,0,74701.6,0,0,8017.07,1251609.84,256.11
KY,21009,BARREN,3223.85,11267349.9,6817971.56,0,329145.02,0,0,112062.01,4008171.31,675.29
KY,21011,BATH,889.89,5197658.47,2593345.59,0,29953.85,0,0,3118.59,2571240.43,319.14
KY,21013,BELL,2358.55,10388717.74,7031007.64,0,289829.44,0,0,13753.18,3054127.47,502.22
KY,21015,BOONE,8665.5,28040326.09,13161830.86,0,1338818.22,0,0,305552.9,13234124.11,1794.78
KY,21017,BOURBON,1626.07,7507567.81,2955760.91,0,180876.17,0,0,34705.68,4336225.05,457.2
KY,21019,BOYD,4691.52,24222217.83,12223943.93,0,545123.28,0,0,226135.08,11227015.54,1424.62
KY,21021,BOYLE,3010.54,10122986.04,4832588.32,0,329696.44,0,0,45299.46,4915401.82,646.28
KY,21023,BRACKEN,717.7,3039626.45,1240694.9,0,79468.18,0,0,20726.34,1698737.03,158.07
KY,21025,BREATHITT,1047.93,7302210.97,4690974.5,0,135308.33,0,0,16097.96,2459830.19,317.14
KY,21027,BRECKINRIDGE,1585.09,9364545.81,5951190.98,0,248465.55,0,0,65545.06,3099344.22,475.21
KY,21029,BULLITT,6405.18,20927547.57,10726684.29,0,932414.57,0,0,143850.75,9124597.96,1303.56
